index,KTH Library,South-East Gallery,North Gallery,South Gallery,Ångdomen,Newton,Day of Year,Day of Week,Days Until Exam,Event,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m,day,opening_hour,closing_hour,is_open
2025-01-04 05:00:00,,,,,,,3,5,4,Holyday,-7.1,0.0,17.60000000000028,265.0,Saturday,0,0,0
2025-01-04 05:10:00,,,,,,,3,5,4,Holyday,-7.016666666666667,0.0,17.783333333333058,264.6666666666667,Saturday,0,0,0
2025-01-04 05:20:00,,,,,,,3,5,4,Holyday,-6.933333333333333,0.0,17.96666666666639,264.3333333333333,Saturday,0,0,0
2025-01-04 05:30:00,,,,,,,3,5,4,Holyday,-6.85,0.0,18.149999999999725,264.0,Saturday,0,0,0
2025-01-04 05:40:00,,,,,,,3,5,4,Holyday,-6.766666666666667,0.0,18.33333333333306,263.6666666666667,Saturday,0,0,0
2025-01-04 05:50:00,,,,,,,3,5,4,Holyday,-6.683333333333333,0.0,18.51666666666639,263.3333333333333,Saturday,0,0,0
2025-01-04 06:00:00,,,,,,,3,5,4,Holyday,-6.6,0.0,18.699999999999722,263.0,Saturday,0,0,0
2025-01-04 06:10:00,,,,,,,3,5,4,Holyday,-6.516666666666667,0.0,18.95,263.1666666666667,Saturday,0,0,0
2025-01-04 06:20:00,,,,,,,3,5,4,Holyday,-6.433333333333333,0.0,19.2,263.3333333333333,Saturday,0,0,0
2025-01-04 06:30:00,,,,,,,3,5,4,Holyday,-6.35,0.0,19.45,263.5,Saturday,0,0,0
2025-01-04 06:40:00,,,,,,,3,5,4,Holyday,-6.266666666666667,0.0,19.7,263.6666666666667,Saturday,0,0,0
2025-01-04 06:50:00,,,,,,,3,5,4,Holyday,-6.183333333333333,0.0,19.95,263.8333333333333,Saturday,0,0,0
2025-01-04 07:00:00,,,,,,,3,5,4,Holyday,-6.1,0.0,20.2,264.0,Saturday,0,0,0
2025-01-04 07:10:00,,,,,,,3,5,4,Holyday,-6.000000000000277,0.0,20.016666666666943,263.8333333333333,Saturday,0,0,0
2025-01-04 07:20:00,,,,,,,3,5,4,Holyday,-5.9000000000002775,0.0,19.83333333333361,263.6666666666667,Saturday,0,0,0
2025-01-04 07:30:00,,,,,,,3,5,4,Holyday,-5.800000000000278,0.0,19.650000000000276,263.5,Saturday,0,0,0
2025-01-04 07:40:00,,,,,,,3,5,4,Holyday,-5.700000000000277,0.0,19.466666666666942,263.3333333333333,Saturday,0,0,0
2025-01-04 07:50:00,,,,,,,3,5,4,Holyday,-5.600000000000278,0.0,19.283333333333612,263.1666666666667,Saturday,0,0,0
2025-01-04 08:00:00,,,,,,,3,5,4,Holyday,-5.500000000000277,0.0,19.10000000000028,263.0,Saturday,0,0,0
2025-01-04 08:10:00,,,,,,,3,5,4,Holyday,-5.433333333333334,0.0,19.033333333333335,262.8333333333333,Saturday,0,0,0
2025-01-04 08:20:00,,,,,,,3,5,4,Holyday,-5.366666666666666,0.0,18.96666666666667,262.6666666666667,Saturday,0,0,0
2025-01-04 08:30:00,,,,,,,3,5,4,Holyday,-5.3,0.0,18.900000000000002,262.5,Saturday,0,0,0
